Time [s];TST_01_ELT_01_ELY m_h_w_lt1 OUT;TST_01_HZG_01_DEM m_h_w_ht1 IN;TST_01_HZG_01_GBO m_h_w_ht1 OUT;TST_01_HZG_01_HTP m_h_w_ht2 OUT;TST_01_HZG_02_HTP m_h_w_ht1 OUT
117900;243,6720498559;300,0;0,0;265,1864459229;300,0
118800;243,6720498559;300,0;0,0;265,1864459229;300,0
119700;243,6720498559;300,0;0,0;265,1864459229;300,0
120600;243,6720498559;300,0;0,0;265,1864459229;300,0
121500;243,6720498559;300,0;0,0;265,1864459229;300,0
122400;243,6720498559;300,0;0,0;265,1864459229;300,0
123300;243,6720498559;300,0;0,0;265,1864459229;300,0
124200;243,6720498559;300,0;0,0;265,1864459229;300,0
125100;243,6720498559;300,0;0,0;265,1864459229;300,0
126000;0,0;300,0;300,0;0,0;0,0
126900;0,0;300,0;300,0;0,0;0,0
127800;0,0;300,0;300,0;0,0;0,0
128700;0,0;300,0;300,0;0,0;0,0
129600;0,0;300,0;300,0;0,0;0,0
130500;0,0;300,0;300,0;0,0;0,0
131400;0,0;300,0;300,0;0,0;0,0
132300;0,0;300,0;300,0;0,0;0,0
133200;0,0;300,0;300,0;0,0;0,0
134100;0,0;300,0;300,0;0,0;0,0
135000;0,0;300,0;300,0;0,0;0,0
135900;0,0;300,0;300,0;0,0;0,0
136800;0,0;300,0;300,0;0,0;0,0
137700;0,0;300,0;300,0;0,0;0,0
138600;0,0;300,0;300,0;0,0;0,0
139500;0,0;300,0;300,0;0,0;0,0
140400;0,0;300,0;300,0;0,0;0,0
141300;0,0;300,0;300,0;0,0;0,0
142200;0,0;300,0;300,0;0,0;0,0
143100;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
144000;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
144900;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
145800;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
146700;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
147600;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
148500;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
149400;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
150300;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
151200;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
152100;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
153000;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
153900;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
154800;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
155700;0,0;1000,0;1000,0;0,0;0,0
156600;0,0;1000,0;1000,0;0,0;0,0
157500;0,0;1000,0;1000,0;0,0;0,0
158400;0,0;150,0;150,0;0,0;0,0
159300;0,0;150,0;150,0;0,0;0,0
160200;0,0;150,0;150,0;0,0;0,0
161100;0,0;150,0;150,0;0,0;0,0
162000;0,0;150,0;150,0;0,0;0,0
162900;0,0;150,0;150,0;0,0;0,0
163800;0,0;150,0;150,0;0,0;0,0
164700;0,0;150,0;150,0;0,0;0,0
165600;0,0;150,0;150,0;0,0;0,0
166500;0,0;150,0;150,0;0,0;0,0
167400;0,0;150,0;150,0;0,0;0,0
168300;0,0;150,0;150,0;0,0;0,0
169200;0,0;150,0;150,0;0,0;0,0
170100;0,0;150,0;150,0;0,0;0,0
171000;0,0;150,0;150,0;0,0;0,0
171900;0,0;150,0;150,0;0,0;0,0
172800;0,0;150,0;150,0;0,0;0,0
173700;0,0;150,0;150,0;0,0;0,0
174600;0,0;150,0;150,0;0,0;0,0
175500;0,0;150,0;150,0;0,0;0,0
176400;0,0;150,0;150,0;0,0;0,0
177300;0,0;150,0;150,0;0,0;0,0
178200;0,0;150,0;150,0;0,0;0,0
179100;0,0;150,0;150,0;0,0;0,0
180000;0,0;150,0;150,0;0,0;0,0
180900;0,0;150,0;150,0;0,0;0,0
181800;0,0;150,0;150,0;0,0;0,0
182700;0,0;150,0;150,0;0,0;0,0
183600;0,0;150,0;150,0;0,0;0,0
184500;0,0;150,0;150,0;0,0;0,0
185400;0,0;150,0;150,0;0,0;0,0
186300;0,0;150,0;150,0;0,0;0,0
187200;0,0;150,0;150,0;0,0;0,0
188100;0,0;150,0;150,0;0,0;0,0
189000;0,0;150,0;150,0;0,0;0,0
189900;0,0;150,0;150,0;0,0;0,0
190800;0,0;150,0;150,0;0,0;0,0
191700;0,0;150,0;150,0;0,0;0,0
192600;0,0;150,0;150,0;0,0;0,0
193500;0,0;150,0;150,0;0,0;0,0
194400;0,0;1500,0;1500,0;0,0;0,0
195300;0,0;1500,0;1500,0;0,0;0,0
196200;0,0;1500,0;1500,0;0,0;0,0
197100;0,0;1500,0;1500,0;0,0;0,0
198000;0,0;1500,0;1500,0;0,0;0,0
198900;243,6720498559;300,0;0,0;265,1864459229;300,0
199800;243,6720498559;300,0;0,0;265,1864459229;300,0
200700;243,6720498559;300,0;0,0;265,1864459229;300,0
201600;243,6720498559;300,0;0,0;265,1864459229;300,0
202500;243,6720498559;300,0;0,0;265,1864459229;300,0
203400;243,6720498559;300,0;0,0;265,1864459229;300,0
204300;243,6720498559;300,0;0,0;265,1864459229;300,0
205200;243,6720498559;300,0;0,0;265,1864459229;300,0
206100;243,6720498559;300,0;0,0;265,1864459229;300,0
207000;243,6720498559;300,0;0,0;265,1864459229;300,0
207900;243,6720498559;300,0;0,0;265,1864459229;300,0
208800;243,6720498559;300,0;0,0;265,1864459229;300,0
209700;243,6720498559;300,0;0,0;265,1864459229;300,0
210600;243,6720498559;300,0;0,0;265,1864459229;300,0
211500;243,6720498559;300,0;0,0;265,1864459229;300,0
212400;0,0;300,0;300,0;0,0;0,0
213300;0,0;300,0;300,0;0,0;0,0
214200;0,0;300,0;300,0;0,0;0,0
215100;0,0;300,0;300,0;0,0;0,0
216000;0,0;300,0;300,0;0,0;0,0
216900;0,0;300,0;300,0;0,0;0,0
217800;0,0;300,0;300,0;0,0;0,0
218700;0,0;300,0;300,0;0,0;0,0
219600;0,0;300,0;300,0;0,0;0,0
220500;0,0;300,0;300,0;0,0;0,0
221400;0,0;300,0;300,0;0,0;0,0
222300;0,0;300,0;300,0;0,0;0,0
223200;0,0;300,0;300,0;0,0;0,0
224100;0,0;300,0;300,0;0,0;0,0
225000;0,0;300,0;300,0;0,0;0,0
225900;0,0;300,0;300,0;0,0;0,0
226800;0,0;300,0;300,0;0,0;0,0
227700;0,0;300,0;300,0;0,0;0,0
228600;0,0;300,0;300,0;0,0;0,0
229500;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
230400;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
231300;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
232200;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
233100;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
234000;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
234900;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
235800;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
236700;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
237600;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
238500;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
239400;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
240300;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
241200;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
242100;0,0;1000,0;1000,0;0,0;0,0
243000;0,0;1000,0;1000,0;0,0;0,0
243900;0,0;1000,0;1000,0;0,0;0,0
244800;0,0;150,0;150,0;0,0;0,0
245700;0,0;150,0;150,0;0,0;0,0
246600;0,0;150,0;150,0;0,0;0,0
247500;0,0;150,0;150,0;0,0;0,0
248400;0,0;150,0;150,0;0,0;0,0
249300;0,0;150,0;150,0;0,0;0,0
250200;0,0;150,0;150,0;0,0;0,0
251100;0,0;150,0;150,0;0,0;0,0
252000;0,0;150,0;150,0;0,0;0,0
252900;0,0;150,0;150,0;0,0;0,0
253800;0,0;150,0;150,0;0,0;0,0
254700;0,0;150,0;150,0;0,0;0,0
255600;0,0;150,0;150,0;0,0;0,0
256500;0,0;150,0;150,0;0,0;0,0
257400;0,0;150,0;150,0;0,0;0,0
258300;0,0;150,0;150,0;0,0;0,0
259200;0,0;150,0;150,0;0,0;0,0
260100;0,0;150,0;150,0;0,0;0,0
261000;0,0;150,0;150,0;0,0;0,0
261900;0,0;150,0;150,0;0,0;0,0
262800;0,0;150,0;150,0;0,0;0,0
263700;0,0;150,0;150,0;0,0;0,0
264600;0,0;150,0;150,0;0,0;0,0
265500;0,0;150,0;150,0;0,0;0,0
266400;0,0;150,0;150,0;0,0;0,0
267300;0,0;150,0;150,0;0,0;0,0
268200;0,0;150,0;150,0;0,0;0,0
269100;0,0;150,0;150,0;0,0;0,0
270000;0,0;150,0;150,0;0,0;0,0
270900;0,0;150,0;150,0;0,0;0,0
271800;0,0;150,0;150,0;0,0;0,0
272700;0,0;150,0;150,0;0,0;0,0
273600;0,0;150,0;150,0;0,0;0,0
274500;0,0;150,0;150,0;0,0;0,0
275400;0,0;150,0;150,0;0,0;0,0
276300;0,0;150,0;150,0;0,0;0,0
277200;0,0;150,0;150,0;0,0;0,0
278100;0,0;150,0;150,0;0,0;0,0
279000;0,0;150,0;150,0;0,0;0,0
279900;0,0;150,0;150,0;0,0;0,0
280800;0,0;1500,0;1500,0;0,0;0,0
281700;0,0;1500,0;1500,0;0,0;0,0
282600;0,0;1500,0;1500,0;0,0;0,0
283500;0,0;1500,0;1500,0;0,0;0,0
284400;0,0;1500,0;1500,0;0,0;0,0
285300;243,6720498559;300,0;0,0;265,1864459229;300,0
286200;243,6720498559;300,0;0,0;265,1864459229;300,0
287100;243,6720498559;300,0;0,0;265,1864459229;300,0
288000;243,6720498559;300,0;0,0;265,1864459229;300,0
288900;243,6720498559;300,0;0,0;265,1864459229;300,0
289800;243,6720498559;300,0;0,0;265,1864459229;300,0
290700;243,6720498559;300,0;0,0;265,1864459229;300,0
291600;243,6720498559;300,0;0,0;265,1864459229;300,0
292500;243,6720498559;300,0;0,0;265,1864459229;300,0
293400;243,6720498559;300,0;0,0;265,1864459229;300,0
294300;243,6720498559;300,0;0,0;265,1864459229;300,0
295200;243,6720498559;300,0;0,0;265,1864459229;300,0
296100;243,6720498559;300,0;0,0;265,1864459229;300,0
297000;243,6720498559;300,0;0,0;265,1864459229;300,0
297900;243,6720498559;300,0;0,0;265,1864459229;300,0
298800;0,0;300,0;300,0;0,0;0,0
299700;0,0;300,0;300,0;0,0;0,0
300600;0,0;300,0;300,0;0,0;0,0
301500;0,0;300,0;300,0;0,0;0,0
302400;0,0;300,0;300,0;0,0;0,0
303300;0,0;300,0;300,0;0,0;0,0
304200;0,0;300,0;300,0;0,0;0,0
305100;0,0;300,0;300,0;0,0;0,0
306000;0,0;300,0;300,0;0,0;0,0
306900;0,0;300,0;300,0;0,0;0,0
307800;0,0;300,0;300,0;0,0;0,0
308700;0,0;300,0;300,0;0,0;0,0
309600;0,0;300,0;300,0;0,0;0,0
310500;0,0;300,0;300,0;0,0;0,0
311400;0,0;300,0;300,0;0,0;0,0
312300;0,0;300,0;300,0;0,0;0,0
313200;0,0;300,0;300,0;0,0;0,0
314100;0,0;300,0;300,0;0,0;0,0
315000;0,0;300,0;300,0;0,0;0,0
315900;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
316800;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
317700;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
318600;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
319500;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
320400;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
321300;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
322200;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
323100;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
324000;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
324900;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
325800;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
326700;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
327600;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
328500;0,0;1000,0;1000,0;0,0;0,0
329400;0,0;1000,0;1000,0;0,0;0,0
330300;0,0;1000,0;1000,0;0,0;0,0
331200;0,0;150,0;150,0;0,0;0,0
332100;0,0;150,0;150,0;0,0;0,0
333000;0,0;150,0;150,0;0,0;0,0
333900;0,0;150,0;150,0;0,0;0,0
334800;0,0;150,0;150,0;0,0;0,0
335700;0,0;150,0;150,0;0,0;0,0
336600;0,0;150,0;150,0;0,0;0,0
337500;0,0;150,0;150,0;0,0;0,0
338400;0,0;150,0;150,0;0,0;0,0
339300;0,0;150,0;150,0;0,0;0,0
340200;0,0;150,0;150,0;0,0;0,0
341100;0,0;150,0;150,0;0,0;0,0
342000;0,0;150,0;150,0;0,0;0,0
342900;0,0;150,0;150,0;0,0;0,0
343800;0,0;150,0;150,0;0,0;0,0
344700;0,0;150,0;150,0;0,0;0,0
345600;0,0;150,0;150,0;0,0;0,0
346500;0,0;150,0;150,0;0,0;0,0
347400;0,0;150,0;150,0;0,0;0,0
348300;0,0;150,0;150,0;0,0;0,0
349200;0,0;150,0;150,0;0,0;0,0
350100;0,0;150,0;150,0;0,0;0,0
351000;0,0;150,0;150,0;0,0;0,0
351900;0,0;150,0;150,0;0,0;0,0
352800;0,0;150,0;150,0;0,0;0,0
353700;0,0;150,0;150,0;0,0;0,0
354600;0,0;150,0;150,0;0,0;0,0
355500;0,0;150,0;150,0;0,0;0,0
356400;0,0;150,0;150,0;0,0;0,0
357300;0,0;150,0;150,0;0,0;0,0
358200;0,0;150,0;150,0;0,0;0,0
359100;0,0;150,0;150,0;0,0;0,0
360000;0,0;150,0;150,0;0,0;0,0
360900;0,0;150,0;150,0;0,0;0,0
361800;0,0;150,0;150,0;0,0;0,0
362700;0,0;150,0;150,0;0,0;0,0
363600;0,0;150,0;150,0;0,0;0,0
364500;0,0;150,0;150,0;0,0;0,0
365400;0,0;150,0;150,0;0,0;0,0
366300;0,0;150,0;150,0;0,0;0,0
367200;0,0;1500,0;1500,0;0,0;0,0
368100;0,0;1500,0;1500,0;0,0;0,0
369000;0,0;1500,0;1500,0;0,0;0,0
369900;0,0;1500,0;1500,0;0,0;0,0
370800;0,0;1500,0;1500,0;0,0;0,0
371700;243,6720498559;300,0;0,0;265,1864459229;300,0
372600;243,6720498559;300,0;0,0;265,1864459229;300,0
373500;243,6720498559;300,0;0,0;265,1864459229;300,0
374400;243,6720498559;300,0;0,0;265,1864459229;300,0
375300;243,6720498559;300,0;0,0;265,1864459229;300,0
376200;243,6720498559;300,0;0,0;265,1864459229;300,0
377100;243,6720498559;300,0;0,0;265,1864459229;300,0
378000;243,6720498559;300,0;0,0;265,1864459229;300,0
378900;243,6720498559;300,0;0,0;265,1864459229;300,0
379800;243,6720498559;300,0;0,0;265,1864459229;300,0
380700;243,6720498559;300,0;0,0;265,1864459229;300,0
381600;243,6720498559;300,0;0,0;265,1864459229;300,0
382500;243,6720498559;300,0;0,0;265,1864459229;300,0
383400;243,6720498559;300,0;0,0;265,1864459229;300,0
384300;243,6720498559;300,0;0,0;265,1864459229;300,0
385200;0,0;300,0;300,0;0,0;0,0
386100;0,0;300,0;300,0;0,0;0,0
387000;0,0;300,0;300,0;0,0;0,0
387900;0,0;300,0;300,0;0,0;0,0
388800;0,0;300,0;300,0;0,0;0,0
389700;0,0;300,0;300,0;0,0;0,0
390600;0,0;300,0;300,0;0,0;0,0
391500;0,0;300,0;300,0;0,0;0,0
392400;0,0;300,0;300,0;0,0;0,0
393300;0,0;300,0;300,0;0,0;0,0
394200;0,0;300,0;300,0;0,0;0,0
395100;0,0;300,0;300,0;0,0;0,0
396000;0,0;300,0;300,0;0,0;0,0
396900;0,0;300,0;300,0;0,0;0,0
397800;0,0;300,0;300,0;0,0;0,0
398700;0,0;300,0;300,0;0,0;0,0
399600;0,0;300,0;300,0;0,0;0,0
400500;0,0;300,0;300,0;0,0;0,0
401400;0,0;300,0;300,0;0,0;0,0
402300;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
403200;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
404100;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
405000;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
405900;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
406800;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
407700;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
408600;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
409500;166,6666666667;300,0;94,8061748174;181,3820707517;205,1938251826
410400;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
411300;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
412200;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
413100;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
414000;166,6666666667;1000,0;786,0128473228;181,3820707517;213,9871526772
414900;0,0;1000,0;1000,0;0,0;0,0
415800;0,0;1000,0;1000,0;0,0;0,0
416700;0,0;1000,0;1000,0;0,0;0,0
417600;0,0;150,0;150,0;0,0;0,0
418500;0,0;150,0;150,0;0,0;0,0
419400;0,0;150,0;150,0;0,0;0,0
420300;0,0;150,0;150,0;0,0;0,0
421200;0,0;150,0;150,0;0,0;0,0
422100;0,0;150,0;150,0;0,0;0,0
423000;0,0;150,0;150,0;0,0;0,0
423900;0,0;150,0;150,0;0,0;0,0
424800;0,0;150,0;150,0;0,0;0,0
425700;0,0;150,0;150,0;0,0;0,0
426600;0,0;150,0;150,0;0,0;0,0
427500;0,0;150,0;150,0;0,0;0,0
428400;0,0;150,0;150,0;0,0;0,0
429300;0,0;150,0;150,0;0,0;0,0
430200;0,0;150,0;150,0;0,0;0,0
431100;0,0;150,0;150,0;0,0;0,0
432000;0,0;150,0;150,0;0,0;0,0
432900;0,0;150,0;150,0;0,0;0,0
433800;0,0;150,0;150,0;0,0;0,0
434700;0,0;150,0;150,0;0,0;0,0
435600;0,0;150,0;150,0;0,0;0,0
436500;0,0;150,0;150,0;0,0;0,0
437400;0,0;150,0;150,0;0,0;0,0
438300;0,0;150,0;150,0;0,0;0,0
439200;0,0;150,0;150,0;0,0;0,0
440100;0,0;150,0;150,0;0,0;0,0
441000;0,0;150,0;150,0;0,0;0,0
441900;0,0;150,0;150,0;0,0;0,0
442800;0,0;150,0;150,0;0,0;0,0
443700;0,0;150,0;150,0;0,0;0,0
444600;0,0;150,0;150,0;0,0;0,0
445500;0,0;150,0;150,0;0,0;0,0
446400;0,0;150,0;150,0;0,0;0,0
447300;0,0;150,0;150,0;0,0;0,0
448200;0,0;150,0;150,0;0,0;0,0
449100;0,0;150,0;150,0;0,0;0,0
450000;0,0;150,0;150,0;0,0;0,0
450900;0,0;150,0;150,0;0,0;0,0
451800;0,0;150,0;150,0;0,0;0,0
452700;0,0;150,0;150,0;0,0;0,0
453600;0,0;1500,0;1500,0;0,0;0,0
454500;0,0;1500,0;1500,0;0,0;0,0
455400;0,0;1500,0;1500,0;0,0;0,0
456300;0,0;1500,0;1500,0;0,0;0,0
457200;0,0;1500,0;1500,0;0,0;0,0
458100;243,6720498559;300,0;0,0;265,1864459229;300,0
459000;243,6720498559;300,0;0,0;265,1864459229;300,0
459900;243,6720498559;300,0;0,0;265,1864459229;300,0
460800;243,6720498559;300,0;0,0;265,1864459229;300,0
461700;243,6720498559;300,0;0,0;265,1864459229;300,0
462600;243,6720498559;300,0;0,0;265,1864459229;300,0
463500;243,6720498559;300,0;0,0;265,1864459229;300,0
464400;243,6720498559;300,0;0,0;265,1864459229;300,0
465300;243,6720498559;300,0;0,0;265,1864459229;300,0
466200;243,6720498559;300,0;0,0;265,1864459229;300,0
467100;243,6720498559;300,0;0,0;265,1864459229;300,0
468000;243,6720498559;300,0;0,0;265,1864459229;300,0
468900;243,6720498559;300,0;0,0;265,1864459229;300,0
469800;243,6720498559;300,0;0,0;265,1864459229;300,0
470700;243,6720498559;300,0;0,0;265,1864459229;300,0
471600;0,0;300,0;300,0;0,0;0,0
472500;0,0;300,0;300,0;0,0;0,0
473400;0,0;300,0;300,0;0,0;0,0
474300;0,0;300,0;300,0;0,0;0,0
475200;0,0;300,0;300,0;0,0;0,0
476100;0,0;300,0;300,0;0,0;0,0
477000;0,0;300,0;300,0;0,0;0,0
